Gene.name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
HSD3BP5	224.782082821609	-2.02157009298368	0.24884767268265	-8.12372513349461	4.52088971436526e-16	6.61828114918311e-14
HSPA2	3281.92368565497	1.53148624361452	0.267332932605618	5.72876012202298	1.01167331470337e-08	2.36894272881118e-07
HSPB8	1917.41150789905	1.12397788956262	0.186940245026758	6.01249821514751	1.82685844607169e-09	5.16958564655777e-08
HTR1E	264.891559772819	-1.99734011289141	0.204871410109256	-9.74923788451617	1.8585827354078e-22	1.07401627070579e-19
HTR1F	417.509189004099	-1.17818123380707	0.236001554613623	-4.9922604778429	5.9676697817724e-07	8.0592903282866e-06
HTR2A	879.300230746826	-2.07849709235983	0.194186326460502	-10.7036222902265	9.78756926815575e-27	1.9538657596312e-23
HTR3B	73.4276993550455	-2.89619491648461	0.314801635604351	-9.20006311569678	3.57739573934922e-20	1.2670327909737e-17
HTR5A-AS1	80.8779822379321	-1.37086577975276	0.322661350025359	-4.24862097566076	2.15090482593932e-05	0.00017206455035629
ID3	300.200500171435	1.17280594816387	0.169576209505289	6.9160995612848	4.64248184997936e-12	2.64790282970641e-10
IER3	64.0011720837704	1.44089054755878	0.211553292620907	6.81100506500166	9.69192188655524e-12	5.14134217783743e-10
IGFBP6	70.0173161026102	-1.14668523972286	0.243836681617359	-4.70267734992513	2.56772015186783e-06	2.79685351264215e-05
IGSF1	171.513681276228	1.23565997593092	0.215529006354609	5.73314931864854	9.85827720263002e-09	2.31551994650599e-07
IGSF3	315.065341831869	-1.16728087049709	0.201889358146282	-5.78178503916644	7.39121154142796e-09	1.80537946872321e-07
IL1B	137.191485695448	2.07453002275515	0.32345332427334	6.41369207571363	1.42036959336566e-10	5.52033555764895e-09
IL1RAPL2	537.129966895255	-2.32329615065272	0.273004254829944	-8.51010967612909	1.73768908046121e-17	3.34718548402172e-15
IL20RA	60.3827492012352	1.05716773288728	0.163056517906698	6.4834435719534	8.96524180158645e-11	3.66606600970273e-09
IP6K3	259.813725062952	2.21205291101883	0.371079887086341	5.96112316511551	2.50510054303825e-09	6.88515383309954e-08
IQCJ-SCHIP1	61.8466112398367	-1.03155156065307	0.286353926981455	-3.6023656861527	0.000315334340398438	0.00162507082394022
ISLR	209.609449310647	-1.56623171853546	0.283932771290989	-5.51620621816248	3.4639577405789e-08	6.77941604504207e-07
ISLR2	268.15667249626	-1.50239192375788	0.189248712643268	-7.93871674355784	2.04283695898053e-15	2.52014925742997e-13
ISX-AS1	230.317921416883	-1.48860541885579	0.193826612344955	-7.68008789322748	1.589794746804e-14	1.60139003876464e-12
ITGA2	720.663791451017	1.38410370514062	0.308520456119819	4.48626234560952	7.24834835593193e-06	6.85471496761022e-05
ITGAX	141.386081098886	1.03106923306539	0.204762704140201	5.03543473600258	4.76765550475127e-07	6.63033231341565e-06
ITGB4	641.724895621583	1.71324449261622	0.181345721105739	9.44739408335563	3.47370880496897e-21	1.55671778874109e-18
ITPKA	375.714968322531	-1.76587182506977	0.297476985145816	-5.93616284030908	2.91770017324578e-09	7.91962646530334e-08
ITPR1	2414.91973460255	-1.24119532596458	0.158976828821241	-7.80739768913255	5.83808327193461e-15	6.28423875335353e-13
JUNB	918.805975887163	1.16866660169238	0.244199938044389	4.7856957337964	1.70396032141321e-06	1.9787025223645e-05
KANK4	73.4339404339608	1.30642857190796	0.289554095860496	4.51186355359788	6.42605235370486e-06	6.22451184980172e-05
KCNA4	321.268851673979	-1.20214544075694	0.248017953609571	-4.8470097557911	1.25336266517814e-06	1.5147270646476e-05
KCNC1	711.077121030329	-1.08175396814065	0.233323847651703	-4.63627691308883	3.54740663838247e-06	3.69007590583802e-05
KCNC2	2938.74524820122	-1.39438681084248	0.239811039001	-5.81452303718456	6.08070116858361e-09	1.52253269054649e-07
KCNE5	51.7711215189983	1.47277093207196	0.25939321113603	5.67775434685381	1.36474512314615e-08	3.06425748048736e-07
KCNH4	68.4783254232245	-1.69199107505614	0.259325160589441	-6.52459279774581	6.81865239732468e-11	2.85745778612314e-09
KCNH5	791.552568240154	-1.65888989890317	0.212602467169061	-7.80277821321813	6.05589272592288e-15	6.48689504236784e-13
KCNH7	1645.05912608096	-1.87389240352785	0.248642177498898	-7.53650254505253	4.82743552739162e-14	4.17345105299184e-12
KCNH8	1734.72225637564	1.081759953005	0.352541420527362	3.06846200195941	0.00215163689673381	0.00805177140684694
KCNIP4	17018.0451329854	-1.15585478625853	0.193848695425189	-5.96266476657617	2.48157210401788e-09	6.84583440102119e-08
KCNJ12	142.16786471776	-1.43934182523495	0.220522377638304	-6.52696493049666	6.71157531463405e-11	2.81796333334702e-09
KCNK3	171.373809576806	-1.49879051589664	0.206391389101612	-7.26188491884586	3.81732919824489e-13	2.79415772880865e-11
KCNQ5	2812.3075749913	-1.49543548878393	0.209832556269203	-7.12680394011582	1.0272625191053e-12	6.66472814960089e-11
KCNS1	236.919445600351	-2.34494529529379	0.29938717717866	-7.83248406759396	4.7832382669236e-15	5.30480450017047e-13
KCNS2	185.474870859697	-1.85408034161099	0.266798222735788	-6.94937291035518	3.66913490522312e-12	2.13714942662585e-10
KCNV1	700.389306558161	-1.82991238185919	0.329145800801127	-5.55957991080324	2.70424758892741e-08	5.49329998198492e-07
KCTD16	3800.70124008256	-1.39255430544606	0.202666161671874	-6.87117323364852	6.36760095379903e-12	3.5132198327757e-10
KHDRBS2	4109.5607608668	-1.14235423061597	0.206394975828799	-5.53479669758787	3.11589560508888e-08	6.22017741746788e-07
KIAA1107	2141.09862509551	-1.01872939332417	0.152418723243386	-6.68375493276789	2.32896156297923e-11	1.14155506610404e-09
KIAA1522	408.972562706262	-1.17698408668191	0.212038583765882	-5.55080148989042	2.84362841576716e-08	5.73399783120578e-07
KIAA1549L	1635.34768459375	-1.19944961419369	0.199799795083973	-6.00325747926606	1.93397555971035e-09	5.44515154230216e-08
KIAA1755	1043.7128675064	1.03197977651991	0.27745623789485	3.71943260079453	0.00019967081796471	0.00110414794552684
KIF13B	2136.66909860984	1.12250033778033	0.25609472604766	4.38314507722984	1.16978156331256e-05	0.000102339575094743
KIF17	179.910781159384	-1.0221445269403	0.201518346540885	-5.07221572867028	3.93210262750331e-07	5.6397806399311e-06
KIF19	184.172661245552	1.93370240070949	0.331071465031372	5.84074015719312	5.19694087032797e-09	1.32697237873874e-07
KIF6	836.164477687937	1.20305398756826	0.317572683705345	3.78827918551237	0.000151694331804234	0.000877517342489244
KLHL1	227.183126365037	-1.4092804443409	0.237544673903441	-5.93269645318907	2.97999490596681e-09	8.05883105173956e-08
KLHL6	81.1106998543104	1.31063525159256	0.220906442534663	5.93298790453748	2.97470773000976e-09	8.054452163167e-08
KLK7	146.560103218048	-1.06219947147435	0.303587862616694	-3.49882061265234	0.000467320873819058	0.00226382066362071
LAMP5	566.381115483761	-1.25202488125574	0.312830443255347	-4.00224756972829	6.27435947661664e-05	0.000421470357133756
LDB2	1406.82148763128	-1.30545174327611	0.187813427411801	-6.95079026705458	3.63245568693209e-12	2.12141208588675e-10
LDB3	1121.80822194084	1.30261739316182	0.401437645886164	3.24488100832279	0.00117499711574928	0.00489504110505379
LDLRAP1	440.582527753873	1.03387664214871	0.300276486143263	3.44308225871352	0.00057512435215517	0.00269853753183234
LGALS3BP	991.510684362577	1.04909226208507	0.144425756077039	7.26388623872231	3.76124371976293e-13	2.76231273719980e-11
LGR5	342.062331705688	1.39503878031601	0.358261902020304	3.89390770397058	9.86421936884676e-05	0.000612407105231852
LHX6	241.562943236806	-1.13187163259738	0.213695915341403	-5.29664608136795	1.17948985834533e-07	1.98015426600956e-06
LILRA4	61.1397783864825	1.06141105167512	0.206096260474227	5.15007428680565	2.60383306277566e-07	3.94600208595519e-06
LIN28B	70.2564998301929	-1.09248808633893	0.292770625413015	-3.73154951866412	0.000190305591268037	0.00105956401588611
LINC00032	63.7162029679548	1.02285471875166	0.334445101987584	3.0583635779771	0.00222549383547764	0.0082829862937718
LINC00333	102.226513233056	-1.86986518125099	0.197706896155811	-9.45776408212575	3.14598123352967e-21	1.46984259376762e-18
LINC00609	1569.81701396361	1.84624508531712	0.445919143095441	4.14031358353673	3.4683136696181e-05	0.000256002352508046
LINC00639	969.792611256771	1.05122767888447	0.305723182063065	3.43849515038614	0.000584957015186586	0.00274115900479775
LINC00836	137.521412059988	2.36709058547698	0.304013150107851	7.78614538429419	6.90844518913987e-15	7.25849511523074e-13
LINC01007	88.7368522880814	-3.46929210503712	0.637992698766766	-5.43782415025004	5.39351664791893e-08	1.00284701161432e-06
LINC01088	318.651488221316	2.046182967774	0.227633215054283	8.98894727329686	2.49609740243576e-19	7.50846614521739e-17
LINC01094	658.873842557504	1.07096882302567	0.231825748310846	4.61971472465453	3.84268018498635e-06	3.96156874094438e-05
LINC01140	57.4312115276637	-1.04123475564882	0.210735000523941	-4.94096734315629	7.77359289914299e-07	1.00767607126494e-05
LINC01170	950.283479842301	1.35940036350808	0.335026481717829	4.0575907806984	4.95815468072377e-05	0.000344326750898208
LINC01197	117.334116051236	-1.13320990401889	0.235624315738646	-4.80939286960454	1.51389405053174e-06	1.78058915134582e-05
LINC01202	70.4143846151811	-2.81814400777462	0.35206449120209	-8.00462437479094	1.1983188620806e-15	1.56630261264452e-13
LINC01221	108.166143054745	1.52591906000867	0.382590507839454	3.98838713648638	6.65240391630553e-05	0.000442801265832535
LINC01250	795.286268556055	-1.13753410635119	0.237455851728677	-4.79050778521542	1.66359768104124e-06	1.93592694636908e-05
LINC01331	81.3796001320059	-3.25331655446222	0.369010381752676	-8.8163279824542	1.18274686363905e-18	3.01999283472673e-16
LINC01354	79.9776008656393	1.13465311252922	0.246121302651142	4.61013776665039	4.02402216694265e-06	4.13106604786787e-05
LINC01378	309.234864216384	-1.73407545847102	0.210596027906241	-8.23413183862632	1.80864423656514e-16	2.98616682637097e-14
LINC01414	234.935478606676	-1.51996930974263	0.201539716629761	-7.54178548605827	4.63579878936587e-14	4.03958355617799e-12
LINC01435	72.101058157268	-1.03569433515085	0.230800714303614	-4.4873965762013	7.20987925085688e-06	6.83599907036124e-05
LINC01470	717.128932811679	1.2571796997202	0.335566401125104	3.74644092944068	0.000179361214349659	0.00100654048195864
LINC01476	83.5462408048884	-1.39976288522467	0.252626966395267	-5.54082925191192	3.01042644084527e-08	6.02606692930915e-07
LINC01515	165.318360761662	1.13021181799702	0.164669561326856	6.86351386916999	6.71869983019549e-12	3.67920023868486e-10
LINC01605	51.4312613723753	-1.05176063840803	0.217455971579354	-4.83666017892831	1.32038876409504e-06	1.58266467635169e-05
LINC01608	1422.17665934927	1.26411992096187	0.351036900956393	3.60110266902939	0.000316870404827764	0.00163183799709495
LINC01616	67.5609042883939	-1.42015292945215	0.267579543536556	-5.3074047092024	1.1119710349498e-07	1.87973610134431e-06
LINC01622	53.1045834667371	-1.35620517572112	0.230595850761914	-5.88130779994554	4.07037416147912e-09	1.06406364538e-07
LINC01630	651.186936223029	1.31898892170054	0.408594656381645	3.22811104134593	0.00124610592982037	0.0051299662753891
LINC01643	149.204662860841	-3.82045445774749	0.389283448254401	-9.81406857876676	9.79382371191426e-23	6.72070546531017e-20
LINC01726	70.6841383400854	-2.46154062362561	0.260339934135731	-9.45510196811474	3.22707284158681e-21	1.47631859434176e-18
LINC01770	72.4356986793192	1.10274930390579	0.3112541020753	3.54292295765152	0.00039571829026981	0.00196908632133124
LINC01877	200.768834275166	1.15957033791088	0.305311582073165	3.79799000757527	0.000145874202753405	0.000847869671323984
LINC01930	64.4705438913731	-1.04227557816128	0.187099020820907	-5.57071637033823	2.5369403767784e-08	5.19670463933552e-07
LINC02199	64.984181917797	1.24686725696942	0.368952564722604	3.37947849178626	0.000726234895882682	0.00328270730314693
LINC02217	133.81351950325	-1.09389048314232	0.257200218038239	-4.25306981263792	2.10859803500833e-05	0.000169173197847088
LINC02296	81.9228119128866	-2.21798587230424	0.310111835133723	-7.15221291489191	8.53899840185677e-13	5.75886019468202e-11
LINC02346	85.3538315469454	-1.93816494619331	0.266306791334352	-7.27794036525307	3.38955095778788e-13	2.5060993091604e-11
LINC02445	74.7842309312888	1.67656756909144	0.394930888235799	4.24521762929423	2.1838136136726e-05	0.000174252773047372
LINC02473	62.2805500241834	1.33042794569986	0.425270645792387	3.12842647114976	0.0017574497695159	0.00684593744977891
LINC02503	60.8306525422998	1.44919073140959	0.413980596889579	3.50062476912689	0.000464168899102025	0.00225153188764775
LINC02511	70.6236529146246	1.86876188327137	0.498703143984401	3.74724303588875	0.000178788840030395	0.00100409824507096
LINC02649	83.0386702347765	1.26172668169256	0.197546200704261	6.38699543293901	1.691766887936e-10	6.38307716360595e-09
LINCR-0002	278.349622227729	-3.26990851345653	0.303502300929327	-10.773916716427	4.5713132005578e-27	1.11534962856721e-23
LINGO2	5071.79523521353	-1.31808586526415	0.243252742457651	-5.41858583770592	6.00722960813399e-08	1.09855460118462e-06
LIPG	113.491098051755	1.26406125425582	0.29373836153449	4.3033577488904	1.68228876320891e-05	0.000139982489394863
LITAF	758.969894236587	1.14322605249343	0.194947865128248	5.86426556526458	4.51124972598749e-09	1.16819024449244e-07
LMCD1-AS1	1639.28404806781	1.15414500090736	0.307100418056811	3.75820068305427	0.000171139600123145	0.000968820438026331
LMNTD1	112.888336652697	1.80033245743371	0.200536960487108	8.97755931405696	2.76839423117436e-19	8.21502282734564e-17
LNX1	575.464162272632	-1.43137118749478	0.217968189771668	-6.56688110771673	5.13800373010983e-11	2.22975146066169e-09
LOC100286906	106.273337194825	1.42757183255794	0.466790135662367	3.05827335132573	0.00222616407347329	0.00828407674790714
LOC100505797	65.8510098322604	-1.25823028749666	0.172066843046979	-7.312450587317	2.62313754560522e-13	1.97265333438168e-11
LOC100506725	270.210804815594	1.26435189532281	0.276869685987183	4.56659561993846	4.95708969950358e-06	4.97953946529731e-05
LOC100506731	73.4109998413572	-1.37411826099607	0.256954666922953	-5.34770696111972	8.90755293116225e-08	1.55362156326761e-06
LOC100507336	1492.3408503813	1.55856321487122	0.446095449517559	3.49378864222167	0.000476217876008145	0.00230285583335452
LOC100507351	200.339293762349	-1.5530894336771	0.256303216052749	-6.05957840715298	1.36478788327852e-09	4.01196480976077e-08
LOC100507377	341.698313751237	1.66773383279212	0.370033241904211	4.5069838163995	6.57556466941154e-06	6.33857877856049e-05
LOC101927394	148.620759218123	1.04623626786765	0.195857389744539	5.34182687327896	9.20145132416304e-08	1.59979944281311e-06
LOC101927745	102.533926977312	-3.33434408464443	0.314468350120417	-10.6031150141743	2.88217184524879e-26	4.52068653927272e-23
LOC101927960	66.3364869011336	-1.17781370550268	0.229102006224387	-5.14100127237258	2.73278202971291e-07	4.12150828231221e-06
LOC101927967	1627.81677841983	1.63658584648688	0.344347732904676	4.75271270898689	2.0070543890406e-06	2.27297098137919e-05
LOC101928304	75.247235558741	1.46764656107414	0.291093005978094	5.04184755708143	4.61058526927457e-07	6.45276239184195e-06
LOC101928832	570.282899447356	1.64127323729435	0.356882278466793	4.59892053016878	4.24685733528219e-06	4.33752280118426e-05
LOC101928842	68.6591909404386	-1.13680270118895	0.142783392885737	-7.96172914940241	1.69651521489599e-15	2.10473319796051e-13
LOC101929201	68.5870004083676	-1.43809511948631	0.192589671951387	-7.4671455894546	8.1953079591098e-14	6.84261473285522e-12
LOC101929380	57.6754592377749	1.5097242117978	0.304755091858131	4.95389331345644	7.27431003646808e-07	9.54128361051722e-06
LOC101929563	231.468562852795	-1.09548604171908	0.183446733526629	-5.97168464468766	2.34816096460106e-09	6.53526826637194e-08
LOC101929574	62.4683103290572	-1.21429702388226	0.158294934636141	-7.67110474301316	1.70521223385989e-14	1.69433282549001e-12
LOC102723996	102.726633680007	1.41673870932347	0.298510675419994	4.74602359640964	2.07454521553623e-06	2.33854919856058e-05
LOC102724087	89.5432275350041	-1.26446141494866	0.189881923522859	-6.65919847181471	2.75324931599062e-11	1.30862774307009e-09
LOC102724289	412.153732209042	1.42872719507176	0.272790041955325	5.23746096019787	1.62800722643826e-07	2.6267017402908e-06
LOC102724768	184.383621918307	1.33639807096877	0.360753993658786	3.70445814726804	0.000211843079692301	0.00116064425822436
LOC102724934	168.82524320385	-1.07473653936142	0.2500911460988	-4.29737939997621	1.72829236316822e-05	0.000143267542479468
LOC105369201	139.400643208965	1.16712629211437	0.317047014547457	3.68124044246337	0.000232101994058524	0.0012544247323483
LOC105369246	105.955168741876	-1.19512361905819	0.289591402628558	-4.12693059327838	3.67637291886771e-05	0.000267612938876942
LOC105369302	121.116177827736	-4.20839871202303	0.394032892224561	-10.6803233817969	1.25832552587948e-26	2.30263085189897e-23
LOC105369309	242.921269283901	1.32034549526661	0.217343452210908	6.0749264900116	1.24044531737178e-09	3.72116649237254e-08
LOC105369388	78.8450620594171	-1.10128023496975	0.172601450204479	-6.38048077617588	1.76532886701776e-10	6.62647121210993e-09
LOC105370062	255.86713581206	-1.58821068687274	0.416062259104376	-3.81724285757509	0.000134951318754571	0.000792351873938935
LOC105370169	90.018924533207	1.40645552062488	0.327461558118769	4.29502482277559	1.74673791102522e-05	0.000144523804778458
LOC105370246	78.3207764518659	1.69862285700958	0.254615483182146	6.6713258588223	2.53502637887934e-11	1.2288442440135e-09
LOC105370265	80.8510001806648	-1.2737324828443	0.226242506484983	-5.62994329683512	1.80268876245653e-08	3.85846299766149e-07
LOC105370302	52.6046679547687	-1.23635117971215	0.197427786256819	-6.26229571405854	3.79350674301851e-10	1.30158772765537e-08
LOC105370452	186.139928258928	1.78640755634957	0.430034276298927	4.15410504419373	3.26563140544912e-05	0.000244077603921911
LOC105370706	57.1148313446899	-1.71570564670099	0.270781025013125	-6.33613690847735	2.35597458332759e-10	8.53710327975093e-09
LOC105370803	110.920685368325	2.79142589217018	0.35205821861248	7.92887580688118	2.21138557262296e-15	2.71283887090657e-13
LOC105371393	86.0716357918335	-1.33054235688639	0.233675259203142	-5.69398044715425	1.24111303814653e-08	2.82128376859831e-07
LOC105371589	115.903332174968	-1.12646025293559	0.201167527178428	-5.59961276422344	2.14831151072186e-08	4.49283547275632e-07
LOC105371672	86.0839888013576	-4.18951485634171	0.41907784433827	-9.99698483931312	1.57107805034147e-23	1.2321179609803e-20
LOC105371953	69.3138317759475	-1.61705477182827	0.32194182948582	-5.02281662004251	5.09191576307621e-07	7.02345340712252e-06
LOC105372003	71.1952473787908	-1.08260800265937	0.198518419530615	-5.45343855355655	4.94050228328618e-08	9.31231670718293e-07
LOC105372026	70.8422222574624	-3.1365695039353	0.35380704250892	-8.86519805172114	7.63682025114612e-19	2.04508458408436e-16
LOC105372270	92.6377355668773	1.58804500536322	0.195424678561547	8.12612315421095	4.43238699871737e-16	6.53226752381441e-14
LOC105372889	101.305600731615	-2.47167670345576	0.251039005271573	-9.84578751330658	7.14772345578191e-23	5.2764331869706e-20
LOC105373153	256.270998630882	-1.44148500972469	0.204875098382653	-7.0359210128718	1.97949055470809e-12	1.19416574425371e-10
LOC105373390	323.298362656622	-1.07896568000669	0.224814171295341	-4.79936684502527	1.59168016632097e-06	1.86012265951263e-05
LOC105373893	687.144550474652	-1.46847324286228	0.184184083858405	-7.97285635164431	1.55048358882679e-15	1.95554992696708e-13
LOC105373895	84.5677440059033	-1.31472436824314	0.171199679118789	-7.67947916147033	1.59736696279754e-14	1.6016703715101e-12
LOC105373914	85.9189832632769	-1.01335230011506	0.263939852674603	-3.8393303998861	0.000123370316847534	0.000733574001531272
LOC105374235	91.3271135959281	-2.6245812458473	0.363149353124772	-7.22727776674722	4.92771577649941e-13	3.5246811314707e-11
LOC105374524	155.05416843719	-3.11919003608697	0.321461720054272	-9.70314610262259	2.92342366482648e-22	1.64603744245961e-19
LOC105374808	60.7370062461586	-1.04149966978047	0.161798353365199	-6.4370226774167	1.21839736244512e-10	4.82822614867825e-09
LOC105374971	201.595582693093	-4.32975814552757	0.341295713771081	-12.6862365122807	7.04924987245138e-37	1.5479447794916e-32
LOC105374972	90.8003212739965	-4.35890897096861	0.37263723637374	-11.6974594739555	1.31326502214935e-31	9.61266220712589e-28
LOC105375161	53.149149893983	-2.9189383568394	0.365824861963321	-7.97905954552664	1.47452432941851e-15	1.87162310691914e-13
LOC105375233	54.8382018229603	1.91506506435341	0.289167580711249	6.62268245853507	3.52738242271657e-11	1.6233631962327e-09
LOC105375483	184.426081920887	1.63696354307131	0.447096999135182	3.66131632786103	0.00025092271811739	0.00133998345504372
LOC105375544	52.5538535595902	1.59060184103856	0.450488440105394	3.53083830667537	0.000414244894945553	0.00204689551037565
LOC105375546	76.0133243632007	1.36571039884124	0.420440620576269	3.24828366243337	0.00116103460622664	0.004842385359569
LOC105375630	830.211175062607	-1.08394916794665	0.175864018827063	-6.16356418542077	7.11255289068145e-10	2.28674302967019e-08
LOC105375690	55.6148954696309	-1.08072449869361	0.191138234344296	-5.65415131305913	1.56618194004606e-08	3.43917892214715e-07
LOC105375931	102.66672094679	-3.67959862372895	0.346241696713783	-10.6272544833635	2.22568298005821e-26	3.75952096608448e-23
LOC105375999	91.8905143971636	1.22907557205136	0.227176102348419	5.41023267564619	6.29429156498154e-08	1.14702363880025e-06
LOC105376360	697.960187713294	-2.03391599976476	0.287184019968701	-7.08227428526988	1.41807622343328e-12	8.97392962258544e-11
LOC105376388	78.6839504823515	1.39874535368035	0.261275155734245	5.35353370950844	8.62529576377938e-08	1.5115951291048e-06
LOC105376654	212.663852208616	-1.50129462421684	0.179323191930306	-8.37200480348529	5.66461351276063e-17	9.95113985013686e-15
LOC105376755	59.8687971510788	-1.1205616899309	0.19000484061343	-5.89754285371454	3.68954465927421e-09	9.77306528021742e-08
LOC105376917	192.698426932306	-1.27863808108862	0.225159834734162	-5.67880182803591	1.35641516685886e-08	3.05179514846862e-07
LOC105377188	101.702400186067	1.00838020503347	0.189203898182817	5.32959529226578	9.84318633397448e-08	1.6933378685481e-06
LOC105377294	363.186662975157	-1.06775760801382	0.240091566955633	-4.44729326212083	8.6959083230602e-06	7.98634257072685e-05
LOC105377329	77.9879290834244	-1.73724538967439	0.182793768984116	-9.50385453141649	2.02261701475865e-21	9.65535804936633e-19
LOC105377382	99.1194866409308	1.26137041404219	0.386015151237885	3.2676707377863	0.00108436438408286	0.00456422417291079
LOC105377459	123.200794227188	-1.22501705390901	0.173767451936961	-7.04974976759984	1.79239828336303e-12	1.10871194096813e-10
LOC105377462	149.238006333388	-1.0204713311578	0.154861514222867	-6.58957350558512	4.41091812727708e-11	1.96669422770105e-09
LOC105377703	568.620804686866	-2.62636142611654	0.444278907266488	-5.91151500366232	3.38975381586681e-09	9.05542628255709e-08
LOC105377785	61.0684498329541	-1.33590754595651	0.227612058950387	-5.86923009315466	4.3782347181641e-09	1.13777107900787e-07
LOC105377921	54.0718658475613	-1.00583773995297	0.182467847793615	-5.51241082807449	3.53951531897611e-08	6.91496591542673e-07
LOC105377979	63.079550866511	-1.14502493242673	0.256633327314121	-4.46171564858844	8.13060686168712e-06	7.53235357083379e-05
LOC105378031	134.749670783454	-1.60971717355884	0.298532163728118	-5.39210634276867	6.96365338135898e-08	1.25752355757617e-06
LOC105378102	118.496135751174	1.22862496386074	0.146752638566078	8.37208091020133	5.66095525986942e-17	9.95113985013686e-15
LOC105378798	99.8895007948711	-1.11795178151893	0.14796885653866	-7.55531810997569	4.1783736224026e-14	3.69971396670721e-12
LOC105378849	109.856101520764	2.66200986482142	0.33943614869488	7.84244658400926	4.4185170602969e-15	4.92518863589135e-13
LOC105378850	132.699425216702	2.44018486458191	0.340286686656716	7.17096777589654	7.44694331868504e-13	5.09431240919018e-11
LOC105379011	53.2115612638565	-1.10337200496573	0.203016099225366	-5.43489905074417	5.48274638367845e-08	1.01685496485807e-06
LOC107985088	69.7786948059275	2.53438918505267	0.278727965045661	9.09269790936652	9.66113932900015e-20	3.36691044823476e-17
LOC107985165	72.220038827436	-1.53902172364679	0.317193290852646	-4.85199961042604	1.22222863283843e-06	1.48445345954088e-05
LOC107985902	290.724865211656	-2.20913184112925	0.33830357066882	-6.53002815418661	6.57573293420333e-11	2.77152628603015e-09
LOC107985960	96.3469603719936	1.0082397593437	0.113577137108634	8.87713658761571	6.86035377983308e-19	1.90243865915822e-16
LOC107985976	203.40943449567	-1.7024155437039	0.441436600203767	-3.85653464827807	0.000115005803219247	0.000694579641649851
LOC107985988	88.3223377631706	-1.56450335420001	0.160040411432316	-9.7756769068397	1.43196871909704e-22	8.98417174361481e-20
LOC107986317	63.3866161985306	-1.3102028159067	0.192091452052643	-6.82072420144772	9.05826977197038e-12	4.85147672982189e-10
LOC107986770	1392.97906850125	-2.50562877543923	0.299947687115679	-8.35355257956332	6.62399058013917e-17	1.15441435832759e-14
LOC107987178	69.9410328315383	1.37586478587863	0.340045048372258	4.04612504273971	5.20724251293415e-05	0.00035867577898846
LOC112267914	63.5357521384359	1.34971314119516	0.35353551194942	3.81775831726987	0.000134669752488629	0.000791480878143123
LOC112267960	66.8951023735139	-1.50299837902734	0.225507851391292	-6.66494922351685	2.6475687462684e-11	1.26938781876218e-09
LOC112268292	79.3660651171634	1.13222242202525	0.268295829241295	4.22005226554221	2.44245686400328e-05	0.000191412956019443
LOC112268420	168.216230633628	1.11344604380827	0.339479882896757	3.27985868943785	0.00103859093240948	0.00440703734971588
LOC284454	69.1265814257605	1.58968545020318	0.295376743393738	5.38189104510549	7.37073761299293e-08	1.32233682388653e-06
LOC284930	254.173677437106	-3.48152815411436	0.354248447974427	-9.82792775528457	8.5357026542561e-23	6.04630627692935e-20
LOC440040	684.512241855906	-1.36749389035619	0.194348118279114	-7.03631145217605	1.97395450332474e-12	1.19410652723162e-10
LOC646890	86.0259130218146	1.28667111715193	0.337513294260104	3.81220870120855	0.000137730504003861	0.000806197025517737
LPAR1	5031.49342933434	1.00089155989175	0.275996098603168	3.62646995721068	0.000287322230573437	0.00150329017421065
LPAR4	80.2880369813249	1.35460459384005	0.186878329209183	7.24859109974044	4.211291403897e-13	3.06211085887994e-11
LRFN5	2437.72716860284	-1.18364231095804	0.200864807628339	-5.89273116049347	3.79864149855453e-09	1.00257654647547e-07
LRP2	1267.11319982318	1.87047329244375	0.451784444230092	4.14018967747177	3.47018764266232e-05	0.000256028957761671
LRRC1	904.737198226645	1.42970540287448	0.314292579012171	4.54896328563684	5.39108467523905e-06	5.33496297357252e-05
LRRC2	185.827052655248	-1.28962227234742	0.266273526668855	-4.84322376497921	1.27749281390884e-06	1.53947587207554e-05
LRRC63	266.407143650243	1.4029769664324	0.364772916617482	3.84616538816019	0.000119980791860552	0.000719066104930639
LTF	70.055451854717	2.3491556341102	0.538903755873908	4.35913761688432	1.3057598462484e-05	0.000112487957880614
LY86-AS1	720.365658714192	-1.66107672853524	0.250720043134416	-6.62522512268673	3.46719359672576e-11	1.60286535137897e-09
LZTS3	2434.14676451663	-1.00801134409956	0.205243960605458	-4.91128382596977	9.04820041754325e-07	1.14783034644039e-05
MAG	3821.77962186586	1.65600005245023	0.312515372407048	5.29893950398479	1.16477215192418e-07	1.95844040460207e-06
MAL	1356.04084076607	1.2234443400457	0.258629690132475	4.73048681850499	2.23982070645929e-06	2.49412894995637e-05
MAPK13	121.02358095654	-1.22444790545656	0.183436828489655	-6.67503857070667	2.47167150674017e-11	1.20078395169264e-09
MARCH3	553.188671678271	1.2657591378466	0.205778920942488	6.15106315092577	7.69652633853796e-10	2.4529466163709e-08
MARCH4	259.972489063551	-1.07831908936751	0.218080186778781	-4.94459907291509	7.63007305582168e-07	9.9317589942376e-06
MASP1	392.837465810047	1.565030667398	0.183026186464633	8.55085656117528	1.22178382961528e-17	2.63030893279627e-15
MBP	96428.8514385162	1.42789311892142	0.327573826155784	4.35899636939356	1.30660280262371e-05	0.000112516435069859
